술이름,기준가_HKD,정가_HKD,환율_HKDKRW,기준가_KRW,반입추정가_KRW_관세20,반입추정가_KRW_FTA0,재고,출처,가져온날짜,URL,비고
Weller C.Y.P.B. 2024 Release,3280.0,,193.627517,635098,1623006,1352505,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/weller-c-y-p-b-2024-release,
Glendronach 18 Year Old,1390.0,,193.627517,269142,687798,573165,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glendronach-18-year-old,
Ardbeg 17 Year Old,1490.0,,193.627517,288505,737280,614400,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/ardbeg-17-year-old,
Aberlour 18 Year Old Double Sherry Cask Finish,1180.0,,193.627517,228480,583885,486571,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/aberlour-18-year-old-double-sherry-cask-finish,
Liquid Treasures - Invergordon 31 Year Old 1990 Retro,1280.0,,193.627517,247843,633368,527806,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/liquid-treasures-invergordon-31-year-old-1990-retro,재고없음
長濱 Nagahama 3 Year Old 2019 Red Wine Cask 2223,1780.0,,193.627517,344657,880778,733982,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/長濱-nagahama-3-year-old-2019-red-wine-cask-2223,재고없음
長濱 Nagahama 6 Year Old 2017 Red Wine x Sauternes Cask 1480,1780.0,,193.627517,344657,880778,733982,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/長濱-nagahama-6-year-old-2017-red-wine-x-sauternes-cask-1480,
Risulero Lemon Tea Sour Hong Kong Edition,230.0,,193.627517,44534,113808,94840,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/松鼠牌-檸檬茶酒-hong-kong-edition,
長濱 Amahagan World Malt Edition Vino de Pago,780.0,,193.627517,151029,385958,321631,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/長濱-amahagan-world-malt-edition-vino-de-pago,
長濱 Nagahama The Second Batch,930.0,,193.627517,180074,460183,383486,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/長濱-nagahama-the-second-batch,
Old & Rare - Ardbeg 20 Year Old 2001 Hong Kong Exclusive Single Cask,4600.0,,193.627517,890687,2276168,1896807,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/old-rare-ardbeg-20-year-old-2001-hong-kong-exclusive-single-cask,
Glenallachie 18 Year Old - Older Bottling,1390.0,1480.0,193.627517,269142,687798,573165,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenallachie-18-year-old,할인중(정가 HK$1480.0)
Weller Antique 107 Single Barrel Select for The Whisky Shop,1390.0,,193.627517,269142,687798,573165,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/weller-antique-107-single-barrel-select-for-the-whisky-shop,
Adelphi - Inchgower 14 Year Old 2010 Cask 809891,1330.0,,193.627517,257525,658110,548425,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/adelphi-inchgower-14-year-old-2010-cask-809891,
Adelphi - Dailuaine 10 Year Old 2015 Cask 300973,1090.0,,193.627517,211054,539353,449461,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/adelphi-dailuaine-10-year-old-2015-cask-300973,
Hidden Spirits - Dailuaine 15 Year Old 2009 Highproof Cask DU925,980.0,1130.0,193.627517,189755,484923,404102,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/hidden-spirit-dailuaine-15-year-old-2009-cask-du925,할인중(정가 HK$1130.0)
Whiskybroker - Irish 17 Year Old Creetown Distillers,1390.0,,193.627517,269142,687798,573165,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/whiskybroker-irish-17-tear-old-creetown-distillers,
Glenturret Triple Wood 2024 Release,630.0,,193.627517,121985,311735,259779,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenturrent-triple-wood-2024-release,
Finn Thomson - Caol Ila 17 Year Old 2006 Cask 09106,1460.0,,193.627517,282696,722435,602029,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/finn-thomson-caol-ila-17-year-old-2006-cask-09106,
津貫 Mars Tsunuki 2025 Edition,890.0,,193.627517,172328,440388,366990,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/mars-tsunuki-2025-edition,
二兔 Nito Junmai Ginjo Usunigori Nama Sparkling Omachi 55,280.0,,193.627517,54216,138550,115458,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/nito-junmai-ginjo-usunigori-nama-sparkling-omachi-55,
Woodford Reserve Double Oaked Straight Bourbon Whiskey,650.0,,193.627517,125858,321633,268027,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/woodford-reserve-double-oaked-straight-bourbon-whiskey,
Daily Dram - Bunnahabhain 10 Year Old 2010 15th Anniversary The Nectar,980.0,,193.627517,189755,484923,404102,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/daily-dram-bunnahabhain-10-year-old-2010-15th-anniversary-the-nectar,
Glen Scotia 9 Year Old Campbeltown Malts Festival 2025,680.0,730.0,193.627517,131667,336478,280398,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glen-scotia-9-year-old-campbeltown-malts-festival-2025,할인중(정가 HK$730.0)
Big Peat Christmas Edition 2021,800.0,,193.627517,154902,395855,329879,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/big-peat-christmas-edition-2021,
Cadenhead - Highland 23 Year Old 2000 Enigma,2750.0,,193.627517,532476,1360753,1133961,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/cadenhead-clynelish-23-year-old-2000-enigma,
Clynelish 14 Year Old,490.0,540.0,193.627517,94877,242460,202050,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/clynelish-14-year-old,할인중(정가 HK$540.0)
Balvenie 12 Year Old Single Barrel First-fill Bourbon Cask,750.0,,193.627517,145221,371115,309263,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/balvenie-12-year-old-first-fill-ex-bourbon-cask,재고없음
Opuscule - Irish 19 Year Old 2002 Cask 3249,2180.0,,193.627517,422108,1078705,898921,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/opuscule-irish-19-year-old-2002-cask-3249,
南投 Nantou Omar 4 Year Old 2015 Concerto Virgin Oak Cask 01150495,1780.0,,193.627517,344657,880778,733982,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/nantou-omar-4-year-old-2015-concerto-virgin-oak-cask-01150495,
Signatory - Teaninich 12 Year Old 2009 Single Cask Season Cask 1,1080.0,,193.627517,209118,534405,445338,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/signatory-teaninich-12-year-old-2009-single-cask-season-cask-1,
Signatory - Whitlaw (Highland Park) 7 Year Old 2013 for Kirsch Cask 120,2180.0,,193.627517,422108,1078705,898921,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/signatory-whitlaw-highland-park-7-year-old-2013-for-kirsch-cask-120,
Hudson Manhattan Rye,580.0,,193.627517,112304,286995,239163,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/hudson-manhattan-rye,
Springbank 10 Year Old Local Barley,4980.0,,193.627517,964265,2464198,2053499,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/springbank-10-year-old-local-barley,재고없음
Ardnamurchan 5 Year Old 2018 for The Whsky Shop Cask 1264,1090.0,1280.0,193.627517,211054,539353,449461,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/ardnamurchan-5-year-old-2018-for-the-whsky-shop-cask-1264,할인중(정가 HK$1280.0)
Wemyss Malts - Glen Grant 27 Year Old 1995,2380.0,,193.627517,460833,1177668,981390,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/wemyss-malts-glen-grant-27-year-old-1995,
Malts of Scotland - Mannochmore 11 Year Old 2010 Corona Edition Cask MoS 22021,790.0,880.0,193.627517,152966,390908,325756,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/malts-of-scotland-mannochmore-11-year-old-2010-corona-edition-cask-mos-22021,할인중(정가 HK$880.0)
Malts of Scotland - Glenlossie 12 Year Old 2009 ID Innocent Dram Cask MoS 22044,880.0,,193.627517,170392,435440,362867,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/malts-of-scotland-glenlossie-12-year-old-2009-id-innocent-dram-cask-mos-22044,
Caol Ila Distillery Exclusive Bottling,1390.0,1670.0,193.627517,269142,687798,573165,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/caol-ila-distillery-exclusive-bottling-new,할인중(정가 HK$1670.0)
Caol Ila 14 Year Old Four Corners of Scotland,1750.0,2320.0,193.627517,338848,865933,721611,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/caol-ila-14-year-old-four-corners-of-scotland,할인중(정가 HK$2320.0)
Glendronach 29 Year Old 1993 Hand-filled Cask 2450,8280.0,,193.627517,1603236,4097102,3414251,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glendronach-29-year-old-1993-hand-filled-cask-2450,재고없음
Kilchoman 10 Year Old Loch Gorm 2025 Release,890.0,,193.627517,172328,440388,366990,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kilchoman-10-year-old-loch-gorm-2025-release,
Macallan The Harmony Collection - Intense Arabica,1580.0,1780.0,193.627517,305931,781813,651511,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/macallan-the-harmony-collection-intense-arabica,할인중(정가 HK$1780.0)
The Whisky Agency - Macduff 11 Year Old 2011,980.0,1080.0,193.627517,189755,484923,404102,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/the-whisky-agency-macduff-11-year-old-2011,할인중(정가 HK$1080.0)
Signatory - Speyside (M) 15 Year Old 2009 Small Batch,750.0,,193.627517,145221,371115,309263,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/signatory-speyside-m-15-year-old-2019-small-batch,재고없음
The Whisky Jury - Croftengea (Loch Lomond) 17 Year Old 2007 Cask 258,1380.0,,193.627517,267206,682850,569042,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/the-whisky-jury-croftengea-loch-lomond-17-year-old-2007-cask-258,
Weller Full Proof Bourbon Whiskey,1750.0,,193.627517,338848,865933,721611,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/weller-full-proof-bourbon,
Kilchoman 13 Year Old Limited Edition,990.0,,193.627517,191691,489870,408225,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kilchoman-13-year-old-limited-edition,
Kilkerran 8 Year Old Bourbon Cask Matured Batch 12,850.0,,193.627517,164583,420595,350496,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kilkerran-8-year-old-bourbon,재고없음
Kilchoman 13 Year Old 2010 100% Islay Cask 479/2010,1480.0,,193.627517,286569,732333,610277,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kilchoman-13-year-old-2010-100-islay-cask-479-2010,
Talisker 18 Year Old,1580.0,,193.627517,305931,781813,651511,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/talisker-18-year-old-1,
Mars Shinshu 2018-2021 Komagatake for Kirsch Import Cask 4047,1680.0,1980.0,193.627517,325294,831295,692746,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/mars-shinshu-2018-2021-komagatake-for-kirsch-import-cask-4047,할인중(정가 HK$1980.0)
Kavalan 15 Year Old Time Exploration 2025 Edition,1190.0,1380.0,193.627517,230417,588835,490696,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kavalan-15-year-old-2025-edition,할인중(정가 HK$1380.0)
白州 Hakushu 12 Year Old,1390.0,,193.627517,269142,687798,573165,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/hakushu-12-year-old,
Jack Daniel's Old No.7 Tennessee Whiskey,250.0,,193.627517,48407,123705,103088,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/jack-daniels-old-no-7-tennessee-whiskey,재고없음
Michter's Toasted Barrel Finish Bourbon Whiskey,1240.0,,193.627517,240098,613575,511313,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/michters-toasted-barrel-finish-bourbon-whiskey,
Kilchoman 9 Year Old 2014 100% Islay Cask 650/2014,1180.0,,193.627517,228480,583885,486571,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kilchoman-9-year-old-2014-100-islay-cask-650-2014,
Scallywag The Winter Edition 2024,700.0,,193.627517,135539,346373,288644,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/scallywag-the-winter-edition-2024,재고없음
Glenallachie 15 Year Old,780.0,,193.627517,151029,385958,321631,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenallachie-15-year-old,재고없음
"Bourbon: The Rise, Fall, and Rebirth of an American Whiskey",180.0,,193.627517,34853,89068,74223,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/bourbon-the-rise-fall-and-rebirth-of-an-american-whiskey,
駒ヶ岳 Mars Komagatake Nature of Shinshu Set,3840.0,,193.627517,743530,1900106,1583421,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/mars-komagatake-nature-of-shinshu-set,
Springbank 18 Year Old 2000 Sherry Hogshead 653,9880.0,,193.627517,1913040,4888812,4074010,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/springbank-18-year-old-2000-sherry-hogshead-653,
W.L. Weller Special Reserve Bourbon Whiskey,450.0,,193.627517,87132,222668,185556,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/w-l-weller-special-reserve,
Woodford Reserve Distiller's Select Straight Bourbon Whiskey,480.0,,193.627517,92941,237513,197927,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/woodford-reserve-straight-bourbon-whiskey,
Wild Turkey Master's Keep Cornerstone Straight Rye Whiskey,1500.0,1880.0,193.627517,290441,742228,618523,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/wild-turkey-masters-keep-cornerstone-straight-rye-whiskey,할인중(정가 HK$1880.0)
Wild Turkey Master's Keep One Straight Bourbon Whiskey,1500.0,1880.0,193.627517,290441,742228,618523,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/wild-turkey-masters-keep-one-straight-bourbon-whiskey,할인중(정가 HK$1880.0)
Wild Turkey Master's Keep Unforgotten Straight Bourbon and Rye Whiskey,1500.0,1880.0,193.627517,290441,742228,618523,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/wild-turkey-masters-keep-unforgotten-straight-bourbon-and-rye-whiskey,할인중(정가 HK$1880.0); 재고없음
Aberlour A'bunadh Batch 80,680.0,,193.627517,131667,336478,280398,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/aberlour-abunadh-batch-80,
Mars Blended Whisky - The Lucky Cat Luna,1080.0,,193.627517,209118,534405,445338,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/mars-blended-whisky-the-lucky-cat-luna,재고없음
W.L. Weller 12 Year Old Bourbon Whiskey,950.0,,193.627517,183946,470078,391731,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/w-l-weller-12-year-old-bourbon-whiskey,
Glenmorangie Signet,1550.0,,193.627517,300123,766970,639142,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenmorangie-signet,
Gordon & MacPhail - Macallan 2004-2024 Speymalt Cask 22606604,2580.0,,193.627517,499559,1276633,1063861,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/gordon-macphail-macallan-2004-2024-speymalt-cask-22606604,재고없음
駒ヶ岳 Mars Komagatake 2024 Edition,890.0,,193.627517,172328,440388,366990,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/mars-komagatake-2024-edition,재고없음
Bomberger's Declaration Kentucky Straight Bourbon 2024 Release,1280.0,,193.627517,247843,633368,527806,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/bombergers-declaration-kentucky-straight-bourbon-2024-release,재고없음
Glenmorangie 23 Year Old 1997 Grand Vintage Malt Bond House No.1 Collection,5480.0,,193.627517,1061079,2711609,2259674,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenmorangie-23-year-old-1997-grand-vintage-malt-bond-house-no-1-collection,
Michter's US*1 Barrel Strength Rye,1240.0,,193.627517,240098,613575,511313,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/michters-us-1-barrel-strength-rye,재고없음
Michter's US*1 Straight Rye Whiskey,580.0,,193.627517,112304,286995,239163,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/michters-us-1-rye-whiskey,재고없음
Michter's US*1 Unblended American Whiskey,580.0,,193.627517,112304,286995,239163,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/michters-us-1-unblended-american-whiskey,
Michter's US*1 Bourbon Whiskey,580.0,,193.627517,112304,286995,239163,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/michters-us-1-bourbon-whiskey,재고없음
Glenfarclas 25 Year Old,1480.0,,193.627517,286569,732333,610277,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenfarclas-25-year-old,
Blanton's Straight From The Barrel Bourbon Whiskey,1680.0,1880.0,193.627517,325294,831295,692746,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/blantons-straight-from-the-barrel-bourbon-whiskey,할인중(정가 HK$1880.0)
Kilchoman Sanaig Cask Strength,830.0,,193.627517,160711,410700,342250,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kilchoman-sanaig-cask-strength,
Jack Wiebers - Ardmore 17 Year Old 2005 for the Whiskyfair Bad Homburg Cask 10064,1400.0,1500.0,193.627517,271079,692748,577290,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/jack-wiebers-ardmore-17-year-old-2005-great-ocean-liners-cask-10064,할인중(정가 HK$1500.0)
嘉之助 Kanosuke New Born 2018 White Oak Casks,580.0,,193.627517,112304,286995,239163,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kanosuke-new-born-2018-white-oak-casks,재고없음
XOP - Bowmore 30 Year Old 1989 The Black Series Cask DL 13204,9850.0,13800.0,193.627517,1907231,4873967,4061639,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/xop-bowmore-30-year-old-1989-the-black-series,할인중(정가 HK$13800.0)
Glendronach 24 Year Old 1992 Tiger's Finest Selection x The Rare Malt Cask 95,8280.0,,193.627517,1603236,4097102,3414251,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glendronach-1992-for-the-rare-malt-x-tigers-finest-selection-24-year-old-cask-95,
Hibiki Japanese Harmony - 30th Anniversary Limited Edition,7880.0,9880.0,193.627517,1525785,3899174,3249312,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/hibiki-japanese-harmony-30th-anniversary-limited-edition,할인중(정가 HK$9880.0); 재고없음
Macallan Concept Number 1,4880.0,,193.627517,944902,2414716,2012263,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/macallan-concept-number-1,재고없음
Macallan Classic Cut 2018,2980.0,,193.627517,577010,1474561,1228800,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/macallan-classic-cut-2018,
Dornoch 3 Year Old 2017 Inaugural Release Cask 001,6580.0,,193.627517,1274069,3255909,2713257,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/dornoch-3-year-old-2017-first-release,
Macallan 18 Year Old 2018,5380.0,,193.627517,1041716,2662126,2218438,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/macallan-18-year-old-2018,재고없음
Macallan 18 Year Old 2017,7880.0,,193.627517,1525785,3899174,3249312,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/macallan-18-year-old-2017,
Elixir Distillers - Clynelish 21 Year Old 1999 for TWE & The Mash Tun Tokyo Cask 305054,5980.0,,193.627517,1157893,2959019,2465849,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/elixir-distillers-clynelish-21-year-old-1999-for-twe-the-mash-tun-tokyo-cask-305054,
Cadenhead - Tormore 20 Year Old 1984 Authentic Collection,2480.0,,193.627517,480196,1227150,1022625,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/cadenhead-tormore-20-year-old-1984-authentic-collection,
Springbank 15 Year Old,1880.0,,193.627517,364020,930260,775217,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/springbank-15-year-old,재고없음
Whistlepig 10 Year Old Small Batch Rye Whiskey,760.0,,193.627517,147157,376063,313386,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/whistlepig-10-year-old-small-batch-rye-whiskey,재고없음
Whistlepig 12 Year Old Old World Wine Cask Finished Rye Whiskey,980.0,1280.0,193.627517,189755,484923,404102,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/whistlepig-12-year-old-old-world-wine-cask-finished-rye-whiskey,할인중(정가 HK$1280.0)
戶河內 Togouchi Finition Tourbee,450.0,,193.627517,87132,222668,185556,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/togouchi-finition-tourbee,
櫻尾 Sakurao 3 Year Old for Hong Kong Single Cask 5108,2180.0,,193.627517,422108,1078705,898921,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/sakurao-3-year-old-hong-kong-single-cask-5108,
櫻尾 Sakurao 3 Year Old 2019 for Singapore Single Cask 5216,2180.0,,193.627517,422108,1078705,898921,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/sakurao-3-year-old-2019-singapore-single-cask-5216,
厚岸 Akkeshi 穀雨 Kokuu 2022 Limited Release,1480.0,,193.627517,286569,732333,610277,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/akkeshi-kokuu-2022-limited-release,
Daftmill 12 Year Old 2011 Winter Batch Release 2024,1380.0,,193.627517,267206,682850,569042,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/daftmill-2011-2024-winter-batch-release,
Yoichi 10 Year Old,1250.0,1380.0,193.627517,242034,618523,515436,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/yoichi-10-year-old,할인중(정가 HK$1380.0)
Blanton's Gold Edition Bourbon Whiskey,1290.0,,193.627517,249779,638315,531929,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/blantons-gold-edition-bourbon-whiskey,
Glenallachie 17 Year Old - Masters of Wood Mizunara & Oloroso Sherry Cask Finish,2480.0,2980.0,193.627517,480196,1227150,1022625,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glenallachie-17-year-old-masters-of-wood-mizunara-oloroso-sherry-cask-finish,할인중(정가 HK$2980.0)
Caol Ila 11 Year Old Cask Strength 2024 Special Release,850.0,,193.627517,164583,420595,350496,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/caol-ila-10-year-old-cask-strength-2024-special-release,
Oban 10 Year Old Cask Strength 2024 Special Release,890.0,,193.627517,172328,440388,366990,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/oban-10-year-old-cask-strength-2024-special-release,
Decadent Drinks - Caol Ila 11 Year Old 2013 Equinox & Solstice Autumn Edition 2024,980.0,1180.0,193.627517,189755,484923,404102,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/equinox-solstice-caol-ila-11-year-old-2013-autumn-edition-2024,할인중(정가 HK$1180.0)
嘉之助 Kanosuke Hioki Pot Still Limited Edition 2024,1190.0,,193.627517,230417,588835,490696,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kanosuke-hioki-pot-still-limited-edition-2024,
Macallan Boutique Collection 2016,9880.0,,193.627517,1913040,4888812,4074010,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/macallan-boutique-collection-2016,
Glengoyne 21 Year Old - Older Bottling,4680.0,,193.627517,906177,2315753,1929795,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/glengoyne-21-year-old-older-bottling,
XOP - Caol Ila 30 Year Old 1991 The Black Series Cask DL 15245,13800.0,,193.627517,2672060,6828503,5690419,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/xop-caol-ila-30-year-old-1991-the-black-series-cask-dl-15245,
Malt of Scotland - Laphroaig 21 Year Old 1999 Cask MoS20040,4280.0,,193.627517,828726,2117826,1764855,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/malt-of-scotland-laphroaig-21-year-old-1999-cask-mos20040,
山崎 Yamazaki 1999-2008 for Shinanoya The Owner's Cask DV70391,98800.0,,193.627517,19130399,48888117,40740098,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/yamazaki-1999-2008-shinanoya-owners-cask-dv70391,
Signatory - Glenrothes 11 Year Old 2011 Single Cask Season for Kirsch Cask 1,1280.0,,193.627517,247843,633368,527806,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/signatory-glenrothes-11-year-old-2011-single-cask-season-for-kirsch-cask-1,
Gold Spot 13 Year Old,1650.0,,193.627517,319485,816450,680375,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/gold-spot-13-year-old,
Bruichladdich 18 Year Old Re/Define,1780.0,,193.627517,344657,880778,733982,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/bruichladdich-18-year-old-re-define,
嘉之助 Kanosuke Hioki Pot Still,980.0,,193.627517,189755,484923,404102,N,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/kanosuke-hioki-pot-still,재고없음
Liquid Treasures - North British 34 Year Old 1989,1460.0,,193.627517,282696,722435,602029,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/liquid-treasures-north-british-34-year-old-1989,
Ardbeg Dark Cove,2880.0,,193.627517,557647,1425078,1187565,Y,TheRareMalt(Shopify products.json),2026-06-14,https://www.theraremalt.com/products/ardbeg-dark-cove,
