술이름,기준가_HKD,정가_HKD,환율_HKDKRW,기준가_KRW,반입추정가_KRW_관세20,반입추정가_KRW_FTA0,재고,출처,가져온날짜,URL,비고
"Gleann Mor Spirits - Bunnahabhain (Peated) , 8y, 50%, 70cl",960.0,,179.673829,172487,440794,367328,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gleann-mor-single-malt-bunnahabhain-peated-8y-50-70cl,재고없음
"Edinburgh Whisky - A Speyside Distillery, 7y, 46.3%",730.0,,179.673829,131162,335187,279323,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/edinburgh-whisky-single-malt-speyside-7y-46-3-70cl,
"Macallan - Rare Cask, 2023 Release, 43%",3000.0,,179.673829,539021,1377479,1147899,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-rare-cask-2023-release-43,
"Adelphi's - Breath of the Highlands (Blair Athol) 1st Fill Sherry, 12y, 55.2%, 2293b",1800.0,,179.673829,323413,826488,688740,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-breath-of-the-highlands-12y-55-2-b,
"Ardnamurchan - AD/09.22, 5y, Cask Strength, 58.4%",880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-ad-09-22-5y-58-4-cask-strength-1,
"Ardnamurchan - AD/10:22, 5y, Madeira Cask Release, 58.2%, 5781B",880.0,,179.673829,158113,404061,336717,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-ad-10-22-5y-madeira-cask-release-58-2,재고없음
"Macallan - Folio 7, 43%, 2022",13000.0,,179.673829,2335760,5969081,4974234,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-folio-7,
"Dram Mor - Single Malt, Macduff 9y, 58%, 722b",1450.0,,179.673829,260527,665782,554818,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-macduff-9y-58-b,
"Dram Mor - Tobermory 25y, 50.1%, 218b, Calvados Cask",3750.0,,179.673829,673777,1721851,1434875,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-tobermory-25y-50-6-b,
"Dram Mor - Single Malt, Secret Orkney (Chateau D'Yquem HHD) 14y, 54.1%, 305b",1600.0,,179.673829,287478,734656,612213,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-secret-orkney-14y-54-1-b,
"Dram Mor - Craigellachie ( Portugese Red Wine ) 9y, 52.1%, 234b",1200.0,,179.673829,215609,550993,459161,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-craigellchie-9y-52-1-b,재고없음
"Dram Mor - Glen Elgin ( 1st Fill Bourbon ) 8y, 56.8%, 244b",1000.0,,179.673829,179674,459161,382634,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-glen-elgin-8y-56-8-b,
"Dram Mor - Glenturret Ruadh Maor ( Peated ) 10y, 57.2%, 268b",1780.0,,179.673829,319819,817304,681087,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-glenturret-10y-57-2-b,재고없음
"Highland Park - 25y, 46%, 2022 release",6980.0,,179.673829,1254123,3204936,2670780,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/highland-park-25y-46-2022,재고없음
"The First Editions - Glenrothes 23y, 1997, 48.8%, 247b",2980.0,,179.673829,535428,1368297,1140247,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-glenrothes-23y-1997-48-8-247b,
"Glenrothes - Quantum, 40y, 43%, 2022",38880.0,,179.673829,6985718,17852142,14876785,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenrothes-glenrothes-the-40-quantum-43-2022,
"Hibiki - 21y, 43%",8780.0,,179.673829,1577536,4031425,3359521,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hibik-0004,
"Hepburn's Choice - Dailuaine 13y, 856b",1460.0,,179.673829,262324,670374,558645,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hepburns-choice-new-dailuaine-13y-b,
"Concept 8 - Teaninich 8y, 40.8%",750.0,,179.673829,134755,344369,286974,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/concept-8-teaninich-8y-40-8,재고없음
"Concept 8 - Dailuaine 8y, 40.8%",750.0,,179.673829,134755,344369,286974,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/concept-8-dailuaine-8y-40-8,
"Concept 8 - Blair Athol 8y, 40.8%",750.0,,179.673829,134755,344369,286974,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/concept-8-blair-athol-12y-40-8-b,재고없음
"Hibiki - Harmony NAS, Blossom Limited Edition 2022, 700ml, 43%",4800.0,,179.673829,862434,2203967,1836639,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hibiki-harmony-blossom-limited-edition-2021-700ml-44,
"Laphroaig - 16y, 48%",1820.0,,179.673829,327006,835670,696392,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/laphroaig-16y-48,
"Laphroaig - 10y, 43%",660.0,,179.673829,118585,303046,252539,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/laphr-0007,
"Hibiki - 12y, 43%",4280.0,,179.673829,769004,1965205,1637671,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hibik-0001,
"Edradour - Straight From The Cask, 11y, 2000, 57.5%, 500ml",1200.0,,179.673829,215609,550993,459161,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/edrad-0002,
"Dalmore - 25y, 42%",15280.0,,179.673829,2745416,7015965,5846638,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0006,
"Berry's - Glen Keith 18y, 1993, 53.8%",1680.0,,179.673829,301852,771389,642824,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0009,
"Adelphi Selection - Mortlach 17y, 2003, 56.6%, 228b",2890.0,,179.673829,519257,1326972,1105810,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-mortlach-17y-2003-56-6-228b,
"Balvenie - Caribbean Cask 14y, 43%",900.0,,179.673829,161706,413243,344369,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/balvenie-14y-43,
"Lagavulin - 10y, 43%",960.0,,179.673829,172487,440794,367328,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/lagavulin-10y-43,재고없음
"Macallan - Rare Cask, 2022 Release, 43%",3000.0,,179.673829,539021,1377479,1147899,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-rare-cask-2022-release-43,
"Smokehead - Islay Single Malt Whisky, 43%",580.0,,179.673829,104211,266313,221928,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/smokehead-islay-single-malt-whisky-43,재고없음
"Macallan - Rare Cask, Black, 48%",4980.0,,179.673829,894776,2286618,1905515,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-rare-cask-black-48,재고없음
"GlenDronach - Traditional Peated Malt, 48%",880.0,,179.673829,158113,404061,336717,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glendronach-traditional-peated-malt-48,재고없음
"Macallan - A Night On Earth in Scotland, 2021 Release, 40%,",1200.0,,179.673829,215609,550993,459161,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-a-night-on-earth-40,재고없음
"Macallan - A Night On Earth in Scotland, 2022 Release, 43%",1080.0,,179.673829,194048,495894,413245,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-a-night-on-earth-in-scotland-43-release-2022,
"Mars - Komagatake, Single Cask Asian Exclusive #2122, 62%",2350.0,,179.673829,422233,1079025,899187,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mars-komagatake-single-cask-asian-exclusive-2122-62,
"Mars - Iwai, Traditon, Sherry Cask Finish, 40%",700.0,,179.673829,125772,321413,267844,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/iwai-traditon-sherry-cask-finish-40,재고없음
"Macallan - Sherry Oak Cask, 12y, 40% ( 50ml )",130.0,,179.673829,23358,59692,49743,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-sherry-oak-12y-2018-release-40-50ml,재고없음
"Macallan - Harmony Collection 2, Inspired by Intense Arabica, 44%",1880.0,,179.673829,337787,863221,719351,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-harmony-collection-2-intense-arabica,
"The First Editions - Auchroisk 21y, 1994, 57.6%, 277b",2390.0,,179.673829,429420,1097391,914493,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0002,
"Alba Collection - Ship in a bottle, 2 shot, 350ml vol",820.0,,179.673829,147333,376512,313760,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0011,
"Adelphi Selection - The Sandebud Fusion (AD & High Coast) 6y, 58.9%, 1170b",1760.0,,179.673829,316226,808122,673435,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-the-sandebud-fusion-ad-high-coast-6y-2012-58-9-1170b,
"Ardnamurchan - AD/02.22 Cask Strength, 6y, 58.7%, 12886b",880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-ad-02-22-cask-strength-6y-58-7-12886b,
"Adelphi Selection - Fascadale Batch 10 Highland Park 14y, 46%",1200.0,,179.673829,215609,550993,459161,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-fascadale-batch-10-highland-park-14y-46,
"Adelphi Limited - Bunnahabhain 23y, 1998, 53.5%, 587b, IB Single Malt Scotch Whisky",5320.0,,179.673829,955865,2442732,2035610,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-bunnahabhain-23y-1998-53-5-587b,
"Bruichladdich - Islay Barley 2013, 50%",850.0,,179.673829,152723,390287,325239,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/bruichladdich-port-charlotte-islay-barley-2013-50,재고없음
"The Whisky Agency - Pili Selection, Littlemill 25y",5200.0,,179.673829,934304,2387633,1989694,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/wa-0000006,
"The Whisky Agency - Pili Selection, Littlemil 25y, Bunnahabhain 34y (Set)",9800.0,,179.673829,1760804,4499770,3749808,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/wa-0000007,
"Dalmore - 20y, 40%",4980.0,,179.673829,894776,2286618,1905515,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0005,
"Adelphi Selection - Glen Garioch 9y, 2011, 58.5%, 462b",1150.0,,179.673829,206625,528034,440029,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-glen-garioch-9y-2011-58-5-462b,
"Mortlach - 16y, 43.4%",960.0,,179.673829,172487,440794,367328,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mortl-0002,재고없음
"Mortlach - 12y, 43.4%",680.0,,179.673829,122178,312228,260190,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mortl-0001,재고없음
"Macallan - Sherry Oak, 18y, 2022 release, 43%",3280.0,,179.673829,589330,1506045,1255037,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-sherry-oak-18y-2022-release-43,
"Royal Brackla - 21y, 46%, Sherry Cask Finish",1980.0,,179.673829,355754,909136,757614,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/royal-brackla-new-21y-43,
"Royal Brackla - 18y, 46%, Sherry Cask Finish",1390.0,,179.673829,249747,638233,531861,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/royal-brackla-new-18y-43,
"Royal Brackla - 12y, 46%, Sherry Cask Finish",590.0,,179.673829,106008,270906,225755,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/royal-brackla-new-12y-43,
"Jura - 18y, 44%",1740.0,,179.673829,312632,798937,665781,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/jura-18y-40,
"Yoichi - 余市 Single Malt Whisky NAS, 45%, 70cl",600.0,,179.673829,107804,275495,229579,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/yoich-0001,
"Mars - Iwai, Tradition, 40%",600.0,,179.673829,107804,275495,229579,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mars-00006,재고없음
"The First Editions - Tomatin 25y, 1994, 47.9%, 402b",2980.0,,179.673829,535428,1368297,1140247,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-tomatin-25y-1994-47-9-402b,재고없음
"The First Editions - Tormore 30y, 46.3%, 1988, 150b",3980.0,,179.673829,715102,1827457,1522881,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0045,
"Ardnamurchan - AD/07.21:05 Release, 5y, 46.8%",650.0,,179.673829,116788,298454,248712,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-release-4-07-21-05-5y-46-8,
"Ardnamurchan - AD/10.21:06 Release, 5y, 46.8%",650.0,,179.673829,116788,298454,248712,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-release-4-10-21-06-5y-46-8,
"Glenrothes - Glenrothes 25, 43%, 2018",5880.0,,179.673829,1056482,2699861,2249884,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenrothes-glenrothes-25-43-2018,
"Macallan - Harmony Collection 1, Rich Cacao, 44%",1980.0,,179.673829,355754,909136,757614,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-harmony-collection-2021-release-44,
"Macallan - Sir Peter Blake, 2020 release, 47.7%",18000.0,,179.673829,3234129,8264881,6887401,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-sir-peter-blake-tier-b-2020-release-47-7,
"Mars - Komagatake 2016, Sherry Hogshead #3365, 60%",2880.0,,179.673829,517461,1322382,1101985,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mars-komagatake-2016-sherry-hogshead-3365-60,재고없음
"Bruichladdich - Port Charlotte Heavily Peated 10y, 50%",830.0,,179.673829,149129,381102,317585,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/bruichladdich-port-charlotte-heavily-peated-10y-50,
"Adelphi's - Breath of Isles 14y, 2007, 58.3%, 1020b",1520.0,,179.673829,273104,697923,581602,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-breath-of-isles-14y-58-3-1020b,
"Adelphi's - Breath of Speyside 17y, 2004, 63.3%, 254b",2200.0,,179.673829,395282,1010151,841793,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-breath-of-speyside-17y-2004-63-3-254b,
"Adelphi Limited - Glen Grant 28y, 1992, 52.5%, 185b",5300.0,,179.673829,952271,2433548,2027956,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-glengrant28y1992-52-5-185b,
Talisker - 10y,560.0,,179.673829,100617,257129,214274,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/talis-0001,재고없음
"Burns Crystal - Tumbler, Skyline The Whisky Trail",280.0,,179.673829,50309,128566,107138,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gcs-bc0023,
"Glenfiddich - 21y, Gran Reserva, 40%",2220.0,,179.673829,398876,1019336,849446,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gfidd-0002,재고없음
"Singleton - 18y, Cask Strength",1900.0,,179.673829,341380,872403,727003,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/singl-0002,재고없음
"Dalmore - 18y, 43%",2280.0,,179.673829,409656,1046884,872403,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0004,
"Dalmore - King Alexander III, 40%",1680.0,,179.673829,301852,771389,642824,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0008,
"Hakushu - Distiller Reserve, NAS, 43%",930.0,,179.673829,167097,427020,355850,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hakus-0004,재고없음
"Hakushu - 12y, 43%",1680.0,,179.673829,301852,771389,642824,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hakus-0002,재고없음
"Miyagikyo - 宮城峽 Single Malt Whisky NAS, 45%",600.0,,179.673829,107804,275495,229579,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/miyag-0001,
"Mars - Iwai, 40%",520.0,,179.673829,93430,238762,198969,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mars-00005,재고없음
"Talisker - 18y, 45.8%",1860.0,,179.673829,334193,854037,711697,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/talis-0002,재고없음
"The Maltman - Macallan 25y, 1989, 49.5%, 239b (Red Box)",28000.0,,179.673829,5030867,12856481,10713734,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/maltm-0002,
"Macallan - Rare Cask 2016 release, 43%",3480.0,,179.673829,625265,1597877,1331564,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macal-0014,
"Alba Collection - Mini Potstill, with 2 wee GG, 200ml vol",560.0,,179.673829,100617,257129,214274,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0017,
"Alba Collection - Big Barrel, with 2 wee GG, 350ml vol",790.0,,179.673829,141942,362736,302280,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0015,
"Alba Collection - Globe, mini, 200ml vol",480.0,,179.673829,86243,220396,183663,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0014,
"Alba Collection - Golfer Man , 350ml vol",680.0,,179.673829,122178,312228,260190,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0013,
"Alba Collection - Card insert tap, 2 shot, 350ml vol",850.0,,179.673829,152723,390287,325239,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0012,
"Alba Collection - Golf Club, 200ml vol",480.0,,179.673829,86243,220396,183663,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0007,
"Alba Collection - Mini Potstill, 200ml vol",320.0,,179.673829,57496,146932,122443,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/albac-0004,재고없음
"Ardbeg - Wee Beastie, 5y, 47.4%",630.0,,179.673829,113195,289272,241060,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbe-0005,재고없음
"Ardbeg - Corryvreckan, 57.1%",1120.0,,179.673829,201235,514260,428550,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbe-0004,재고없음
"Ardbeg - An Oa, 46.6%",780.0,,179.673829,140146,358146,298455,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbe-0002,재고없음
"Ardbeg - 10y, 46%",770.0,,179.673829,138349,353554,294628,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbe-0001,재고없음
"The Maltman - Master Series, Edition 1, Macallan 25y, 1989, 47.9%, 385b (Cream Box)",28000.0,,179.673829,5030867,12856481,10713734,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/maltm-0005,
"Bowmore - 18y, 43%",1230.0,,179.673829,220999,564767,470639,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/bowmore-18y-43,재고없음
"Hepburn's Choice (NEW) - Craigellachie 11y, 372b",1020.0,,179.673829,183267,468342,390285,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-hc00027,재고없음
"Sakurao - 3y, Single Cask #5149, 59.6%, (Asia Exclusive)",3320.0,,179.673829,596517,1524411,1270343,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/sakurao-sakurao-single-cask-5149-single-malt-japnese-whisky-59-6,
"Talisker - 25y, 45.8%",3580.0,,179.673829,643232,1643792,1369827,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/talis-0007,재고없음
"Yamazaki - Distiller's Reserve, NAS, 43%",1040.0,,179.673829,186861,477527,397939,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/yamaz-0004,
"Yamazaki - 18y, 43%",7980.0,,179.673829,1433797,3664097,3053414,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/yamaz-0005,
"Hibiki - Harmony (NAS), 43%",990.0,,179.673829,177877,454568,378807,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hibik-0008,
"Yamazaki - 12y, 50ml, 43%",250.0,,179.673829,44918,114789,95657,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/yamaz-0002,
"Drunken Master - NeoGeo, 30th Anniversary, SNK Edition 2, Bushmills 16y, 2002, 56.3%",7000.0,,179.673829,1257717,3214121,2678434,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/drunken-master-neogeo-30th-anniversary-bushmills-16y-2002-56-3-snk-2nd-edition,
"Drunken Master - NeoGeo, 30th Anniversary, SNK Edition 3, Cooley 17y, 2002, 55.8%",7000.0,,179.673829,1257717,3214121,2678434,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/drunken-master-neogeo-30th-anniversary-cooley-17y-2002-55-8-snk-3rd-edition,
"The First Editions Authors' Series - Ardbeg 21y, 1993, 56.4%, Rudyard Kipling",15100.0,,179.673829,2713075,6933317,5777765,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-as00001,
"The Whisky Agency - Irish Single Malt, XO, 48.4 %",2370.0,,179.673829,425827,1088209,906841,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/wa-0000004,
Copper Dog - 40% 70cl,400.0,,179.673829,71870,183665,153054,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/coppe-0001,
Johnnie Walker - Blue Legendary Eight,3630.0,,179.673829,652216,1666751,1388959,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/jw-bl00004,
"Balvenie - Portwood, 21y, 40%",2880.0,,179.673829,517461,1322382,1101985,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/balve-0002,재고없음
"Nikka - Days, 40%",690.0,,179.673829,123975,316821,264017,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/nikka-days-40,재고없음
"Highland Park - 12y, 40%, Viking Honour",650.0,,179.673829,116788,298454,248712,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/highl-0001,
"Macallan - Triple Cask, 12y, 2018 release, 40%",660.0,,179.673829,118585,303046,252539,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-triple-cask-12y-43-2018,
"Macallan - Double Cask, 12y, 2018 release, 40%",680.0,,179.673829,122178,312228,260190,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macal-0001,재고없음
"Highland Park - 21y, 46%, 2020 Release",3280.0,,179.673829,589330,1506045,1255037,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/highland-park-21y-2020-release-46,
"Highland Park - 18y, 43%, Viking Pride",1860.0,,179.673829,334193,854037,711697,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/highland-park-18y-43-batch-20,
"Highland Park - 15y, 44%, Viking Heart, with Leather Bag",1185.0,,179.673829,212913,544103,453420,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/highland-park-15y-bag-44-2021,
"Laphroaig - 28y, Limited Edition, 44.4%",7880.0,,179.673829,1415830,3618182,3015152,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/laphroaig-28y-bottled-2018-cask-strength-44-4,
"Nikka - Tailored, Premium Blended Whisky",1200.0,,179.673829,215609,550993,459161,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/nikka-0004,재고없음
"Mars - Komagatake, Tsunuki Aging, 2020 Release, 54%",1480.0,,179.673829,265917,679556,566297,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mars-k0008,재고없음
"The First Editions - Bowmore 23y, 48%, 1996, 116b",3730.0,,179.673829,670183,1712666,1427222,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hl-tfe0010,
"Laphroaig - 25y, 2016, Edition, 48.6%",5800.0,,179.673829,1042108,2663128,2219273,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/laphr-0003,재고없음
"Laphroaig - Quarter Cask, 48%",790.0,,179.673829,141942,362736,302280,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/laphr-0005,재고없음
"Lagavulin - 16y, 43%",980.0,,179.673829,176080,449976,374980,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/lagav-0003,재고없음
"Taketsuru - 竹鶴 Pure Malt Whisky 17YO, 43%, 70cl",4380.0,,179.673829,786971,2011120,1675933,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/taket-0002,
Hakushu - 18y,6480.0,,179.673829,1164286,2975356,2479463,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/hakus-0003,
"John Walker & Sons - Private Collection 2017, 46.8%",9280.0,,179.673829,1667373,4261005,3550838,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/jw-as00003,
"Johnnie Walker - Blue Label, 40%, 75cl",1500.0,,179.673829,269511,688741,573951,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/jw-bl00001,재고없음
"Taketsuru - 竹鶴  Pure Malt Whisky 21YO, 43%, 70cl",6000.0,,179.673829,1078043,2754960,2295800,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/taket-0003,
"Yamazaki - 12y, 43%",1880.0,,179.673829,337787,863221,719351,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/yamaz-0001,
"Clynelish - 14y, 46%",660.0,,179.673829,118585,303046,252539,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/clyne-0001,재고없음
"Dalmore - 15y, 40%",980.0,,179.673829,176080,449976,374980,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0003,
"Bowmore - 25y, 43%",5900.0,,179.673829,1060076,2709045,2257538,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/bowmo-0003,
"Bowmore - 15y, 43%",990.0,,179.673829,177877,454568,378807,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/bowmore-15y,
"Bowmore - 12y, 40%",430.0,,179.673829,77260,197439,164533,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/bowmo-0001,
"Berry's - Linkwood 19y, 1993, 46%",1780.0,,179.673829,319819,817304,681087,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0005,
"Berry's - Glenlivet 39y, 1974, 56%",9500.0,,179.673829,1706901,4362020,3635016,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0008,
"Berry's - Exceptional Casks, Caol lla 33y, 1981, 46%",19800.0,,179.673829,3557542,9091370,7576141,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/berry-0022,
